TOPIC,PMID,OFFSET,LENGTH,Total_PMID,Location
161,10681537,46461,3104,1,jbc-2000
173,10681544,6563,1926,1,jbc-2000
172,10681559,26976,2573,1,jbc-2000
184,10681567,65716,2289,2,jbc-2000
184,10681567,36331,2426,2,jbc-2000
161,10681572,67836,2282,3,jbc-2000
166,10681572,33484,1895,3,jbc-2000
166,10681572,11767,2186,3,jbc-2000
178,10681573,50797,1222,1,jbc-2000
163,10684251,95754,1030,3,jcb
163,10684251,53990,2113,3,jcb
169,10684251,95754,1030,3,jcb
166,10684262,114284,492,1,jcb
173,10684769,11268,415,1,alcohol
164,10684782,9211,3442,1,alcohol
178,10686229,3495,4839,1,humanrep
180,10688816,5521,1333,1,blood
183,10688843,5826,1370,1,blood
182,10688853,15070,2024,2,carcinogenesis
182,10688853,12301,2766,2,carcinogenesis
172,10688855,51159,34998,1,carcinogenesis
163,10688857,4005,4571,2,carcinogenesis
163,10688857,23231,2071,2,carcinogenesis
162,10688858,45404,1348,4,carcinogenesis
163,10688858,30236,4788,4,carcinogenesis
184,10688858,65699,32235,4,carcinogenesis
184,10688858,56565,1304,4,carcinogenesis
162,10688861,52174,1574,5,carcinogenesis
175,10688861,27907,3126,5,carcinogenesis
175,10688861,138383,1409,5,carcinogenesis
175,10688861,107910,2464,5,carcinogenesis
175,10688861,69923,1997,5,carcinogenesis
162,10688862,24396,2072,3,carcinogenesis
168,10688862,9510,1320,3,carcinogenesis
174,10688862,9510,1320,3,carcinogenesis
162,10688864,47631,1654,4,carcinogenesis
168,10688864,47631,1654,4,carcinogenesis
174,10688864,53519,2719,4,carcinogenesis
174,10688864,47631,1654,4,carcinogenesis
163,10688866,57944,33644,2,carcinogenesis
169,10688866,57944,33644,2,carcinogenesis
163,10688867,5872,192,4,carcinogenesis
163,10688867,82035,4265,4,carcinogenesis
169,10688867,5872,192,4,carcinogenesis
183,10688867,103030,1306,4,carcinogenesis
162,10688869,55808,3271,12,carcinogenesis
172,10688869,18929,1853,12,carcinogenesis
172,10688869,53038,1302,12,carcinogenesis
172,10688869,12072,1449,12,carcinogenesis
172,10688869,76448,1058,12,carcinogenesis
172,10688869,78801,1044,12,carcinogenesis
172,10688869,49496,2251,12,carcinogenesis
172,10688869,79848,2658,12,carcinogenesis
172,10688869,28967,1347,12,carcinogenesis
172,10688869,17776,1150,12,carcinogenesis
172,10688869,84067,77777,12,carcinogenesis
172,10688869,75222,1223,12,carcinogenesis
162,10688870,38103,3922,8,carcinogenesis
167,10688870,16478,4012,8,carcinogenesis
167,10688870,42028,4335,8,carcinogenesis
167,10688870,267,3815,8,carcinogenesis
167,10688870,55848,3284,8,carcinogenesis
167,10688870,52466,1576,8,carcinogenesis
167,10688870,0,66,8,carcinogenesis
167,10688870,10418,417,8,carcinogenesis
160,10690847,233,1464,1,jclinicalendometa
170,10692389,2300,5214,1,jbc-2000
171,10692408,14402,1576,2,jbc-2000
175,10692408,28820,3115,2,jbc-2000
167,10692415,26698,1057,1,jbc-2000
170,10692417,71321,64,1,jbc-2000
177,10692450,44017,2423,2,jbc-2000
177,10692450,46443,2209,2,jbc-2000
167,10692477,6065,1611,1,jbc-2000
166,10692521,4952,2376,1,nephrodiatransp
165,10692526,5364,2927,1,nephrodiatransp
181,10692537,5400,7486,2,nephrodiatransp
185,10692537,5400,7486,2,nephrodiatransp
187,10694252,59795,3607,1,jgenphysio
176,10696770,44454,1262,1,toxsci
172,10696782,112031,417,2,toxsci
172,10696782,120985,439,2,toxsci
170,10698162,4273,2054,1,endocrinology
178,10698166,59223,975,2,endocrinology
178,10698166,13233,2166,2,endocrinology
170,10698171,62994,16378,2,endocrinology
176,10698171,62994,16378,2,endocrinology
178,10698186,52822,3569,1,endocrinology
166,10698197,7675,1564,1,endocrinology
178,10698198,60854,23506,1,endocrinology
162,10699066,2718,447,1,jnci
173,10699171,91264,549,1,humolgen
161,10699173,68847,466,9,humolgen
181,10699173,24963,1453,9,humolgen
181,10699173,60856,1224,9,humolgen
181,10699173,1651,2547,9,humolgen
181,10699173,44810,1322,9,humolgen
181,10699173,4201,2635,9,humolgen
181,10699173,10239,2780,9,humolgen
181,10699173,48374,3616,9,humolgen
186,10699173,6839,1589,9,humolgen
163,10699189,31950,438,1,humolgen
175,10700419,59302,30918,1,jnci
171,10700474,29091,1455,1,intimm
175,10702232,24728,2373,1,jbc-2000
165,10702278,64679,1517,1,jbc-2000
179,10702284,86080,1324,1,jbc-2000
175,10702293,26024,3473,1,jbc-2000
177,10704447,7638,1965,1,jcb
171,10704457,18207,1792,1,jexpmed
171,10704459,27559,1974,1,jexpmed
184,10704531,76006,282,1,glycobiology
170,10706867,87836,463,1,blood
166,10706868,42069,1936,2,blood
166,10706868,12837,1398,2,blood
171,10706873,69552,3908,1,blood
172,10706876,78085,3063,1,blood
161,10706886,22624,594,1,blood
179,10707952,54995,5770,1,molendo
185,10710408,62849,17133,1,jappliedphysio
162,10710426,23412,3064,6,nar
162,10710426,13720,1460,6,nar
181,10710426,28660,1782,6,nar
184,10710426,28660,1782,6,nar
186,10710426,13720,1460,6,nar
186,10710426,23412,3064,6,nar
177,10710489,42583,1181,2,ajpendometa
185,10710489,19230,861,2,ajpendometa
178,10710511,62565,1893,19,ajpendometa
178,10710511,50929,2094,19,ajpendometa
178,10710511,30738,1180,19,ajpendometa
178,10710511,64485,761,19,ajpendometa
178,10710511,48521,2405,19,ajpendometa
178,10710511,38653,480,19,ajpendometa
178,10710511,69230,1424,19,ajpendometa
178,10710511,70681,856,19,ajpendometa
178,10710511,35972,2654,19,ajpendometa
178,10710511,42219,402,19,ajpendometa
178,10710511,66414,1629,19,ajpendometa
178,10710511,45917,649,19,ajpendometa
178,10710511,39136,2172,19,ajpendometa
178,10710511,44056,1834,19,ajpendometa
178,10710511,31921,1684,19,ajpendometa
178,10710511,42648,1405,19,ajpendometa
178,10710511,77556,22566,19,ajpendometa
178,10710511,2104,2006,19,ajpendometa
178,10710511,53026,1956,19,ajpendometa
183,10710516,55577,15800,1,ajplung
177,10710517,18470,685,1,ajplung
166,10710527,67479,13856,1,ajplung
179,10712254,69109,868,1,ajpgastro
178,10712265,7844,1339,2,ajpgastro
178,10712265,75355,24260,2,ajpgastro
173,10712267,14923,587,2,ajpgastro
173,10712267,28887,884,2,ajpgastro
187,10712445,10384,2804,1,jneuro
164,10712452,7197,3791,1,jneuro
187,10712460,10459,1645,1,jneuro
187,10712461,65637,22651,1,jneuro
187,10712466,46030,2582,1,jneuro
166,10712487,108122,274,1,jneuro
187,10712493,146279,79474,1,jneuro
160,10713045,38382,440,11,jbc-2000
160,10713045,30262,1537,11,jbc-2000
160,10713045,10610,786,11,jbc-2000
160,10713045,25282,1551,11,jbc-2000
160,10713045,24222,1057,11,jbc-2000
160,10713045,27798,1991,11,jbc-2000
160,10713045,21026,1491,11,jbc-2000
160,10713045,22520,409,11,jbc-2000
160,10713045,26836,959,11,jbc-2000
160,10713045,19024,1261,11,jbc-2000
160,10713045,22932,1287,11,jbc-2000
162,10713047,2729,2876,1,jbc-2000
180,10713055,13145,618,2,jbc-2000
180,10713055,3884,3811,2,jbc-2000
179,10713076,9339,784,1,jbc-2000
166,10713108,2795,4047,4,jbc-2000
166,10713108,8673,1889,4,jbc-2000
166,10713108,77613,2230,4,jbc-2000
166,10713108,70049,3907,4,jbc-2000
185,10713117,48849,1350,1,jbc-2000
161,10713128,58715,749,1,jbc-2000
174,10713137,71906,4102,1,jbc-2000
168,10716953,2195,1287,1,jnci
168,10716955,203,217,1,jnci
175,10716964,101576,29553,1,jnci
170,10722662,86141,274,1,jbc-2000
163,10722668,0,1324,15,jbc-2000
163,10722668,7514,1679,15,jbc-2000
163,10722668,62314,512,15,jbc-2000
163,10722668,40107,1484,15,jbc-2000
163,10722668,13029,2209,15,jbc-2000
163,10722668,41594,1655,15,jbc-2000
163,10722668,3404,3076,15,jbc-2000
163,10722668,48083,3298,15,jbc-2000
163,10722668,43270,1113,15,jbc-2000
163,10722668,11187,1833,15,jbc-2000
163,10722668,46017,2063,15,jbc-2000
163,10722668,9202,1976,15,jbc-2000
163,10722668,6483,1022,15,jbc-2000
169,10722668,3404,3076,15,jbc-2000
169,10722668,6483,1022,15,jbc-2000
187,10722683,6620,1404,1,jbc-2000
173,10722709,3010,3916,1,jbc-2000
178,10722712,788,429,1,jbc-2000
164,10722726,5779,1498,1,jbc-2000
179,10722729,12299,2864,2,jbc-2000
180,10722729,80198,1186,2,jbc-2000
168,10722742,62638,1620,13,jbc-2000
168,10722742,55580,1861,13,jbc-2000
168,10722742,54087,1472,13,jbc-2000
174,10722742,19441,1168,13,jbc-2000
174,10722742,54087,1472,13,jbc-2000
174,10722742,40695,2462,13,jbc-2000
174,10722742,30788,2298,13,jbc-2000
174,10722742,27860,797,13,jbc-2000
174,10722742,51273,2811,13,jbc-2000
174,10722742,64279,1265,13,jbc-2000
174,10722742,60702,1915,13,jbc-2000
174,10722742,45660,1029,13,jbc-2000
174,10722742,62638,1620,13,jbc-2000
167,10722757,76548,1552,1,jbc-2000
163,10723742,61908,377,1,molbiolevol
170,10725333,84040,563,6,jcb
170,10725333,3831,192,6,jcb
170,10725333,2327,1501,6,jcb
176,10725333,8940,3219,6,jcb
176,10725333,84040,563,6,jcb
176,10725333,89361,511,6,jcb
180,10725339,113423,2735,1,jcb
160,10725423,45095,4407,1,jgenviro
175,10725425,4225,2455,1,jgenviro
175,10725428,3955,2282,1,jgenviro
180,10725433,22808,1727,1,jgenviro
172,10725436,12920,4834,1,jgenviro
175,10725437,8546,2121,2,jgenviro
175,10725437,3136,2723,2,jgenviro
178,10731218,173934,487,1,cercor
178,10731223,11072,8037,1,cercor
180,10733489,47333,1784,1,blood
171,10733501,58233,1120,1,blood
177,10734053,9770,4619,2,jbc-2000
177,10734053,65743,3765,2,jbc-2000
187,10734061,6464,644,12,jbc-2000
187,10734061,5504,951,12,jbc-2000
187,10734061,49814,564,12,jbc-2000
187,10734061,41288,1560,12,jbc-2000
187,10734061,8630,1227,12,jbc-2000
187,10734061,7117,1046,12,jbc-2000
187,10734061,2331,3170,12,jbc-2000
187,10734061,886,1442,12,jbc-2000
187,10734061,42869,1183,12,jbc-2000
187,10734061,38492,2160,12,jbc-2000
187,10734061,46651,1135,12,jbc-2000
187,10734061,0,647,12,jbc-2000
187,10734078,5759,1176,1,jbc-2000
163,10734097,9343,983,2,jbc-2000
174,10734097,80116,3361,2,jbc-2000
178,10734113,36141,2054,1,jbc-2000
166,10734132,114936,1538,3,jbc-2000
166,10734132,111676,3239,3,jbc-2000
166,10734132,118561,23080,3,jbc-2000
179,10734196,11402,1768,1,nar
187,10736313,7535,2516,1,jgenphysio
170,10744704,7624,1834,1,jbc-2000
172,10744705,97296,1137,1,jbc-2000
177,10744715,30131,2118,1,jbc-2000
179,10744719,61552,2092,4,jbc-2000
179,10744719,19298,2368,4,jbc-2000
179,10744719,17165,2130,4,jbc-2000
179,10744719,6594,567,4,jbc-2000
184,10744720,44979,816,1,jbc-2000
171,10744738,2846,2900,1,jbc-2000
184,10744740,30704,2071,1,jbc-2000
178,10744748,2158,3200,3,jbc-2000
178,10744748,0,539,3,jbc-2000
178,10744748,5361,1686,3,jbc-2000
178,10746630,5580,2462,4,endocrinology
178,10746630,13995,9926,4,endocrinology
178,10746630,492,3234,4,endocrinology
178,10746630,3729,1848,4,endocrinology
178,10746631,64571,24962,1,endocrinology
178,10746633,9470,1023,1,endocrinology
179,10746639,42439,2252,4,endocrinology
179,10746639,51918,1691,4,endocrinology
179,10746639,1062,4288,4,endocrinology
179,10746639,54842,2233,4,endocrinology
164,10746643,60039,1499,1,endocrinology
171,10746656,31904,2074,1,endocrinology
184,10746768,16012,799,1,microbio
170,10747087,102561,386,1,jcb
169,10747096,98587,2217,2,jcb
169,10747096,96857,1727,2,jcb
170,10747849,40216,349,2,jbc-2000
170,10747849,2151,2651,2,jbc-2000
178,10747872,52126,2032,1,jbc-2000
182,10747879,64062,5992,1,jbc-2000
164,10747881,64395,160,1,jbc-2000
170,10747915,67252,64,1,jbc-2000
187,10747921,9332,2516,1,jbc-2000
172,10747924,43552,1375,1,jbc-2000
169,10747925,24076,2577,5,jbc-2000
169,10747925,19438,1405,5,jbc-2000
169,10747925,60008,2700,5,jbc-2000
169,10747925,27894,1906,5,jbc-2000
169,10747925,29803,1562,5,jbc-2000
176,10747957,52163,579,1,jbc-2000
172,10747965,74731,1146,2,jbc-2000
172,10747965,59999,1054,2,jbc-2000
166,10747968,6793,1094,2,jbc-2000
166,10747968,67995,1740,2,jbc-2000
167,10747973,6033,3469,1,jbc-2000
180,10748032,34184,1691,2,jbc-2000
180,10748032,30531,1281,2,jbc-2000
186,10748035,85819,1326,1,jbc-2000
170,10748049,6055,2262,1,jbc-2000
187,10748056,4939,1581,1,jbc-2000
161,10748133,43588,885,2,jbc-2000
186,10748133,8344,3069,2,jbc-2000
179,10748140,39257,3085,1,jbc-2000
186,10748144,3638,4006,2,jbc-2000
186,10748144,7647,2848,2,jbc-2000
170,10748148,7249,1043,1,jbc-2000
166,10748152,52736,2218,10,jbc-2000
166,10748152,47289,871,10,jbc-2000
166,10748152,64149,1830,10,jbc-2000
166,10748152,58279,3366,10,jbc-2000
166,10748152,91204,21450,10,jbc-2000
166,10748152,27306,1515,10,jbc-2000
166,10748152,77338,3069,10,jbc-2000
166,10748152,90334,866,10,jbc-2000
166,10748152,61648,2498,10,jbc-2000
166,10748152,54957,3319,10,jbc-2000
163,10748159,2147,3038,1,jbc-2000
161,10748169,51295,202,4,jbc-2000
186,10748169,6030,1319,4,jbc-2000
186,10748169,3353,2674,4,jbc-2000
186,10748169,51295,202,4,jbc-2000
170,10748175,0,468,1,jbc-2000
179,10748178,6343,3751,1,jbc-2000
175,10748180,52499,932,1,jbc-2000
184,10748205,19695,1121,1,jbc-2000
165,10748217,36913,1022,1,jbc-2000
171,10748228,70289,562,2,jexpmed
171,10748228,3752,109,2,jexpmed
166,10748236,52999,1371,2,jexpmed
166,10748236,54934,1365,2,jexpmed
166,10749696,15128,3272,1,ajpheart
164,10749711,53719,1550,1,ajpheart
161,10749716,34999,725,1,ajpheart
160,10749744,1950,1841,5,ajplung
165,10749744,1950,1841,5,ajplung
165,10749744,54121,506,5,ajplung
168,10749744,32183,750,5,ajplung
179,10749744,48644,1954,5,ajplung
175,10749759,37054,825,8,ajplung
175,10749759,35310,1717,8,ajplung
175,10749759,45056,743,8,ajplung
175,10749759,33142,1241,8,ajplung
175,10749759,28094,1316,8,ajplung
175,10749759,2014,2380,8,ajplung
175,10749759,37882,1668,8,ajplung
175,10749759,27265,826,8,ajplung
166,10749807,55199,20253,1,jappliedphysio
183,10749809,46039,694,1,jappliedphysio
166,10749823,46873,194,1,jappliedphysio
163,10749862,64061,256,8,jbc-2000
163,10749862,8403,2107,8,jbc-2000
169,10749862,46889,1657,8,jbc-2000
169,10749862,15819,1161,8,jbc-2000
169,10749862,8403,2107,8,jbc-2000
169,10749862,64061,256,8,jbc-2000
169,10749862,31566,1534,8,jbc-2000
169,10749862,33103,1423,8,jbc-2000
161,10749877,5300,932,1,jbc-2000
163,10749878,5745,3898,3,jbc-2000
169,10749878,5745,3898,3,jbc-2000
178,10749878,31270,2255,3,jbc-2000
161,10749888,90506,1379,2,jbc-2000
175,10749888,90506,1379,2,jbc-2000
174,10749894,1879,1041,2,jnci
174,10749894,1308,568,2,jnci
168,10749897,5787,1638,4,jnci
174,10749897,5787,1638,4,jnci
174,10749897,7428,2844,4,jnci
174,10749897,2943,2841,4,jnci
168,10749898,12170,465,1,jnci
182,10749907,5575,865,3,jnci
182,10749907,19553,1086,3,jnci
183,10749907,8716,466,3,jnci
168,10749912,27602,1506,7,jnci
174,10749912,35314,1195,7,jnci
174,10749912,36512,615,7,jnci
174,10749912,42402,2239,7,jnci
174,10749912,5813,3883,7,jnci
174,10749912,1805,4005,7,jnci
174,10749912,26854,649,7,jnci
166,10749973,64173,1191,1,humolgen
182,10749976,19281,1272,2,humolgen
182,10749976,44673,979,2,humolgen
180,10749984,43266,1969,1,humolgen
181,10749985,63715,523,2,humolgen
181,10749985,6199,1174,2,humolgen
187,10751312,23514,1162,1,ajpcell
165,10751392,28564,1768,1,jbc-2000
165,10751422,7528,5083,1,jbc-2000
182,10751423,6191,755,2,jbc-2000
183,10751423,20385,2395,2,jbc-2000
172,10753186,864,3120,1,carcinogenesis
163,10753194,8891,3347,12,carcinogenesis
163,10753194,736,3624,12,carcinogenesis
163,10753194,25332,1644,12,carcinogenesis
163,10753194,4739,4149,12,carcinogenesis
163,10753194,43801,15439,12,carcinogenesis
163,10753194,27969,1041,12,carcinogenesis
163,10753194,31078,5578,12,carcinogenesis
169,10753194,4739,4149,12,carcinogenesis
169,10753194,25332,1644,12,carcinogenesis
169,10753194,4374,362,12,carcinogenesis
169,10753194,43801,15439,12,carcinogenesis
184,10753194,4739,4149,12,carcinogenesis
162,10753213,53730,2540,4,carcinogenesis
162,10753213,9358,1178,4,carcinogenesis
163,10753213,76495,36899,4,carcinogenesis
183,10753213,64852,4410,4,carcinogenesis
168,10753214,9718,2109,1,carcinogenesis
183,10753215,30651,2132,1,carcinogenesis
163,10753224,4415,2795,3,carcinogenesis
163,10753224,4115,297,3,carcinogenesis
169,10753224,4415,2795,3,carcinogenesis
167,10753226,19676,889,1,carcinogenesis
175,10753827,12019,2499,1,blood
164,10753850,81926,2268,1,blood
187,10753886,10737,3625,5,jbc-2000
187,10753886,0,1320,5,jbc-2000
187,10753886,68099,851,5,jbc-2000
187,10753886,61334,4130,5,jbc-2000
187,10753886,7871,2857,5,jbc-2000
184,10753888,14844,371,2,jbc-2000
184,10753888,57576,2041,2,jbc-2000
179,10753890,6303,2593,1,jbc-2000
167,10753899,47510,1826,1,jbc-2000
182,10753901,5109,1482,4,jbc-2000
182,10753901,54112,2253,4,jbc-2000
182,10753901,11679,4037,4,jbc-2000
182,10753901,8082,3594,4,jbc-2000
187,10753957,2785,3513,1,jbc-2000
175,10753972,53860,772,1,jbc-2000
186,10755043,3902,1293,2,bjp
186,10755043,15910,1070,2,bjp
161,10755053,22101,3664,16,bjp
161,10755053,16049,5009,16,bjp
161,10755053,27270,1052,16,bjp
161,10755053,6121,3199,16,bjp
164,10755053,6121,3199,16,bjp
165,10755053,25768,1499,16,bjp
165,10755053,43541,383,16,bjp
165,10755053,16049,5009,16,bjp
165,10755053,22101,3664,16,bjp
165,10755053,6121,3199,16,bjp
165,10755053,36660,2029,16,bjp
165,10755053,4894,490,16,bjp
165,10755053,39801,482,16,bjp
165,10755053,40579,528,16,bjp
186,10755053,41599,572,16,bjp
186,10755053,22101,3664,16,bjp
171,10755885,57402,1856,3,jexpmed
171,10755885,55254,2145,3,jexpmed
171,10755885,53361,1890,3,jexpmed
167,10756182,31668,934,1,nar
162,10756194,23782,2066,1,nar
176,10756209,23204,750,1,nar
173,10758102,117355,30144,1,jneuro
184,10758124,123880,529,1,jneuro
187,10758128,95828,2896,3,jneuro
187,10758128,10388,3196,3,jneuro
187,10758128,104141,824,3,jneuro
178,10762609,44391,13765,1,ajpgastro
176,10762616,58874,17479,1,ajpgastro
161,10762618,53703,20429,1,ajpgastro
173,10762620,14640,812,1,ajpgastro
186,10764737,5864,2203,10,jbc-2000
186,10764737,51312,1695,10,jbc-2000
186,10764737,53028,1285,10,jbc-2000
186,10764737,32839,1359,10,jbc-2000
186,10764737,3104,2757,10,jbc-2000
186,10764737,56420,19653,10,jbc-2000
186,10764737,8076,4353,10,jbc-2000
187,10764737,34201,1953,10,jbc-2000
187,10764737,5864,2203,10,jbc-2000
187,10764737,46959,1036,10,jbc-2000
181,10764738,6278,1355,2,jbc-2000
186,10764738,6278,1355,2,jbc-2000
173,10764739,51195,1683,1,jbc-2000
176,10764752,53108,243,1,jbc-2000
178,10764761,89552,2529,1,jbc-2000
173,10764780,2106,3060,1,jbc-2000
172,10764786,11369,2614,1,jbc-2000
166,10764800,6842,1980,2,jbc-2000
186,10764800,6842,1980,2,jbc-2000
164,10764806,8104,1759,1,jbc-2000
168,10764811,73325,2125,15,jbc-2000
168,10764811,60432,2040,15,jbc-2000
168,10764811,76894,1333,15,jbc-2000
168,10764811,54087,2720,15,jbc-2000
168,10764811,41046,1241,15,jbc-2000
168,10764811,8621,1756,15,jbc-2000
168,10764811,62475,1192,15,jbc-2000
168,10764811,57982,2447,15,jbc-2000
168,10764811,5236,1331,15,jbc-2000
168,10764811,2118,3115,15,jbc-2000
168,10764811,69750,3572,15,jbc-2000
168,10764811,63670,2175,15,jbc-2000
168,10764811,35864,2910,15,jbc-2000
174,10764811,57982,2447,15,jbc-2000
174,10764811,81847,1710,15,jbc-2000
178,10764814,59517,734,1,jbc-2000
170,10764826,83927,473,6,glycobiology
170,10764826,83513,411,6,glycobiology
170,10764826,4673,4180,6,glycobiology
170,10764826,609,3959,6,glycobiology
170,10764826,4571,99,6,glycobiology
176,10764826,87148,508,6,glycobiology
187,10766764,69742,1732,2,jbc-2000
187,10766764,81158,2878,2,jbc-2000
169,10766786,2165,3171,1,jbc-2000
184,10766810,28110,1095,1,jbc-2000
170,10766834,73091,998,1,jbc-2000
165,10766851,18300,445,1,jbc-2000
161,10766872,0,743,1,jbc-2000
187,10766875,56892,2406,1,jbc-2000
181,10767309,8062,967,4,humolgen
181,10767309,42117,3098,4,humolgen
181,10767309,0,300,4,humolgen
181,10767309,37291,3088,4,humolgen
164,10767311,45082,832,1,humolgen
181,10767314,10739,2817,3,humolgen
181,10767314,91356,508,3,humolgen
181,10767314,21832,3002,3,humolgen
177,10767315,43123,1251,4,humolgen
177,10767315,32421,674,4,humolgen
182,10767315,54164,831,4,humolgen
182,10767315,42392,728,4,humolgen
182,10767318,61559,486,4,humolgen
182,10767318,12005,1507,4,humolgen
182,10767318,19732,1939,4,humolgen
182,10767318,18795,934,4,humolgen
185,10767319,10263,1579,17,humolgen
185,10767319,118968,458,17,humolgen
185,10767319,104614,517,17,humolgen
185,10767319,48338,473,17,humolgen
185,10767319,45491,1239,17,humolgen
185,10767319,38830,2108,17,humolgen
185,10767319,37712,1115,17,humolgen
185,10767319,27983,2910,17,humolgen
185,10767319,11845,2082,17,humolgen
185,10767319,111710,511,17,humolgen
185,10767319,35705,2004,17,humolgen
185,10767319,44357,1131,17,humolgen
185,10767319,104083,528,17,humolgen
186,10767319,46733,1602,17,humolgen
186,10767319,45491,1239,17,humolgen
186,10767319,42653,1701,17,humolgen
186,10767319,44357,1131,17,humolgen
161,10767321,9593,2598,3,humolgen
164,10767321,41189,355,3,humolgen
186,10767321,36281,425,3,humolgen
183,10767322,15577,3085,1,humolgen
178,10767324,24218,5258,2,humolgen
186,10767324,36752,451,2,humolgen
182,10767326,9003,2207,2,humolgen
